game_id,data_type,mode,team_era,roster_reference,quarter_length_seconds,regulation_quarters,overtime_enabled,stamina_enabled,side_1_player_a,side_1_player_b,side_2_player_a,side_2_player_b,side_1_nba_team,side_2_nba_team,side_1_team_strength_assumed,side_2_team_strength_assumed,side_1_final_score,side_2_final_score,winner_side,side_1_wins,simulated_pre_game_p_side_1_win
SIM0679,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Dbart,,Miami Heat,Sacramento Kings,80,79,45,30,1,1,0.7589
SIM0680,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Jackson,,Charlotte Hornets,Sacramento Kings,78,79,22,46,2,0,0.2762
SIM0681,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Jackson,,Sacramento Kings,Denver Nuggets,79,83,25,30,2,0,0.3237
SIM0682,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Max,,Memphis Grizzlies,New Orleans Pelicans,80,78,46,48,2,0,0.3452
SIM0683,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Ryan,,Utah Jazz,Chicago Bulls,76,78,41,31,1,1,0.387
SIM0684,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Brian,,Boston Celtics,Minnesota Timberwolves,82,82,44,22,1,1,0.783
SIM0685,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,,Ryan,,Utah Jazz,Cleveland Cavaliers,76,83,41,47,2,0,0.2939
SIM0686,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,,Ryan,,Toronto Raptors,New York Knicks,79,84,37,36,1,1,0.4875
SIM0687,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Corwin,,New York Knicks,Detroit Pistons,84,82,35,26,1,1,0.7985
SIM0688,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,,Ben,,Orlando Magic,Portland Trail Blazers,81,78,37,44,2,0,0.2769
SIM0689,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Corwin,,Brooklyn Nets,New York Knicks,75,84,40,50,2,0,0.5777
SIM0690,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Ben,,Los Angeles Lakers,Orlando Magic,83,81,33,50,2,0,0.3452
SIM0691,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Paul,,Utah Jazz,Houston Rockets,76,83,46,28,1,1,0.2939
SIM0692,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Jackson,,Washington Wizards,Houston Rockets,75,83,32,61,2,0,0.1864
SIM0693,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,,Ryan,,Denver Nuggets,Brooklyn Nets,83,75,58,30,1,1,0.6357
SIM0694,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Max,,Cleveland Cavaliers,Boston Celtics,83,82,45,37,1,1,0.4207
SIM0695,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Paul,,Phoenix Suns,Milwaukee Bucks,81,81,35,34,1,1,0.6755
SIM0696,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Jackson,,Miami Heat,New Orleans Pelicans,80,78,39,51,2,0,0.2676
SIM0697,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,,Max,,Brooklyn Nets,Utah Jazz,75,76,34,27,1,1,0.3551
SIM0698,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,,Corwin,,Utah Jazz,Chicago Bulls,76,78,44,31,1,1,0.6949
SIM0699,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Sam,,Sacramento Kings,New Orleans Pelicans,79,78,30,35,2,0,0.3348
SIM0700,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Jackson,,Miami Heat,Atlanta Hawks,80,80,47,35,1,1,0.2856
SIM0701,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Dbart,,Washington Wizards,Boston Celtics,75,82,37,31,1,1,0.6434
SIM0702,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,,Jackson,,Milwaukee Bucks,Sacramento Kings,81,79,33,45,2,0,0.4321
SIM0703,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Jackson,,San Antonio Spurs,Portland Trail Blazers,82,78,27,36,2,0,0.4102
SIM0704,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Ben,,Cleveland Cavaliers,Washington Wizards,83,75,46,26,1,1,0.6357
SIM0705,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Paul,,Denver Nuggets,Charlotte Hornets,83,78,37,29,1,1,0.5125
SIM0706,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Ryan,,Orlando Magic,Minnesota Timberwolves,81,82,49,23,1,1,0.6652
SIM0707,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,,Jackson,,Golden State Warriors,Charlotte Hornets,82,78,33,36,2,0,0.2176
SIM0708,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,,Jackson,,San Antonio Spurs,New Orleans Pelicans,82,78,37,44,2,0,0.3666
SIM0709,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Ben,,Philadelphia 76ers,Washington Wizards,81,75,40,43,2,0,0.6563
SIM0710,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,,Sam,,Chicago Bulls,Sacramento Kings,78,79,33,44,2,0,0.4428
SIM0711,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Jackson,,Oklahoma City Thunder,Dallas Mavericks,85,83,25,44,2,0,0.2333
SIM0712,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Brian,,Miami Heat,Los Angeles Clippers,80,83,35,40,2,0,0.685
SIM0713,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Paul,,Philadelphia 76ers,San Antonio Spurs,81,82,32,44,2,0,0.4428
SIM0714,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Paul,,Phoenix Suns,Los Angeles Clippers,81,83,56,42,1,1,0.6122
SIM0715,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Paul,,Toronto Raptors,Washington Wizards,79,75,45,44,1,1,0.5915
SIM0716,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Paul,,Oklahoma City Thunder,Minnesota Timberwolves,85,82,61,35,1,1,0.666
SIM0717,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Paul,,Los Angeles Lakers,Memphis Grizzlies,83,80,46,26,1,1,0.4436
SIM0718,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,,Jackson,,Philadelphia 76ers,Portland Trail Blazers,81,78,35,51,2,0,0.4436
SIM0719,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Corwin,,Minnesota Timberwolves,Washington Wizards,82,75,44,32,1,1,0.8334
SIM0720,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,,Ben,,Philadelphia 76ers,Houston Rockets,81,83,50,62,2,0,0.387
SIM0721,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Paul,,Philadelphia 76ers,San Antonio Spurs,81,82,38,41,2,0,0.3981
SIM0722,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Jackson,,Utah Jazz,Los Angeles Lakers,76,83,31,44,2,0,0.1666
SIM0723,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,,Jackson,,New Orleans Pelicans,Los Angeles Lakers,78,83,31,44,2,0,0.2755
SIM0724,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,,Paul,,Boston Celtics,Los Angeles Clippers,82,83,38,40,2,0,0.5793
SIM0725,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Max,,Orlando Magic,Portland Trail Blazers,81,78,32,44,2,0,0.315
SIM0726,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Max,,Miami Heat,Minnesota Timberwolves,80,82,27,52,2,0,0.2327
SIM0727,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,,Ben,,Detroit Pistons,Toronto Raptors,82,79,29,41,2,0,0.4436
SIM0728,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Ben,,Los Angeles Clippers,Atlanta Hawks,83,80,38,32,1,1,0.4892
SIM0729,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,,Ryan,,Los Angeles Clippers,Orlando Magic,83,81,37,32,1,1,0.6555
SIM0730,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Ryan,,Washington Wizards,Portland Trail Blazers,75,78,43,35,1,1,0.6441
SIM0731,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,,Dbart,,Washington Wizards,Toronto Raptors,75,79,28,44,2,0,0.3651
SIM0732,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,,Paul,,Houston Rockets,New York Knicks,83,84,41,37,1,1,0.3143
SIM0733,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,,Paul,,Miami Heat,Denver Nuggets,80,83,48,55,2,0,0.5564
SIM0734,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Ben,,Boston Celtics,Cleveland Cavaliers,82,83,45,38,1,1,0.5793
SIM0735,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Max,,Minnesota Timberwolves,Toronto Raptors,82,79,43,49,2,0,0.3559
SIM0736,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Max,,Golden State Warriors,Charlotte Hornets,82,78,31,42,2,0,0.2863
SIM0737,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,,Paul,,Toronto Raptors,Houston Rockets,79,83,23,63,2,0,0.285
SIM0738,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Sam,,Los Angeles Lakers,Detroit Pistons,83,82,35,50,2,0,0.3348
SIM0739,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Dbart,,San Antonio Spurs,Los Angeles Lakers,82,83,39,40,2,0,0.4428
SIM0740,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Corwin,,Phoenix Suns,New York Knicks,81,84,34,43,2,0,0.5108
SIM0741,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,,Dbart,,Philadelphia 76ers,Brooklyn Nets,81,75,45,23,1,1,0.7337
SIM0742,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Ben,,Utah Jazz,Los Angeles Clippers,76,83,32,47,2,0,0.4642
SIM0743,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Ryan,,Utah Jazz,Chicago Bulls,76,78,52,37,1,1,0.6949
SIM0744,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Ben,,Atlanta Hawks,Brooklyn Nets,80,75,38,33,1,1,0.3775
SIM0745,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,,Brian,,San Antonio Spurs,Detroit Pistons,82,82,45,13,1,1,0.7503
SIM0746,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Dbart,,Houston Rockets,Orlando Magic,83,81,38,33,1,1,0.733
SIM0747,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,,Max,,Los Angeles Lakers,Minnesota Timberwolves,83,82,21,48,2,0,0.225
SIM0748,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Sam,,Portland Trail Blazers,Orlando Magic,78,81,40,36,1,1,0.376
SIM0749,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Sam,,Washington Wizards,Portland Trail Blazers,75,78,32,41,2,0,0.5564
SIM0750,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Paul,,Boston Celtics,Golden State Warriors,82,82,34,44,2,0,0.4543
SIM0751,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Max,,Memphis Grizzlies,Detroit Pistons,80,82,31,54,2,0,0.387
SIM0752,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Max,,Indiana Pacers,Boston Celtics,82,82,18,49,2,0,0.4093
SIM0753,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Corwin,,Philadelphia 76ers,Houston Rockets,81,83,43,32,1,1,0.5679
SIM0754,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Jackson,,Cleveland Cavaliers,New York Knicks,83,84,32,43,2,0,0.3551
SIM0755,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Jackson,,Houston Rockets,Charlotte Hornets,83,78,41,47,2,0,0.4215
SIM0756,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Max,,Atlanta Hawks,Oklahoma City Thunder,80,85,41,43,2,0,0.2755
SIM0757,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Brian,,New Orleans Pelicans,San Antonio Spurs,78,82,40,37,1,1,0.7824
SIM0758,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,,Ben,,Cleveland Cavaliers,Los Angeles Clippers,83,83,31,40,2,0,0.2497
SIM0759,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Ben,,Los Angeles Lakers,San Antonio Spurs,83,82,35,45,2,0,0.2953
SIM0760,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,,Ryan,,Denver Nuggets,Brooklyn Nets,83,75,31,19,1,1,0.7157
SIM0761,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Ben,,Los Angeles Lakers,Portland Trail Blazers,83,78,50,38,1,1,0.6457
SIM0762,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,,Sam,,Utah Jazz,Memphis Grizzlies,76,80,28,37,2,0,0.4085
SIM0763,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Ryan,,Chicago Bulls,Indiana Pacers,78,82,29,28,1,1,0.4085
SIM0764,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Corwin,,Boston Celtics,New Orleans Pelicans,82,78,50,33,1,1,0.5915
SIM0765,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Corwin,,Detroit Pistons,Miami Heat,82,80,51,26,1,1,0.7985
SIM0766,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,,Max,,Oklahoma City Thunder,Sacramento Kings,85,79,32,44,2,0,0.2683
SIM0767,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Ryan,,New York Knicks,Charlotte Hornets,84,78,44,35,1,1,0.4783
SIM0768,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Ryan,,Brooklyn Nets,Cleveland Cavaliers,75,83,38,36,1,1,0.6326
SIM0769,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Corwin,,Dallas Mavericks,Cleveland Cavaliers,83,83,37,42,2,0,0.5457
SIM0770,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Paul,,Portland Trail Blazers,Dallas Mavericks,78,83,36,56,2,0,0.6225
SIM0771,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Brian,,Charlotte Hornets,New Orleans Pelicans,78,78,28,26,1,1,0.7144
SIM0772,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Sam,,Charlotte Hornets,Atlanta Hawks,78,80,49,37,1,1,0.3445
SIM0773,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Ryan,,Phoenix Suns,Indiana Pacers,81,82,46,40,1,1,0.7047
SIM0774,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Dbart,,Milwaukee Bucks,Denver Nuggets,81,83,42,28,1,1,0.5225
SIM0775,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Dbart,,New Orleans Pelicans,Washington Wizards,78,75,39,40,2,0,0.666
SIM0776,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Ben,,Toronto Raptors,Atlanta Hawks,79,80,38,40,2,0,0.3551
SIM0777,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Dbart,,Washington Wizards,San Antonio Spurs,75,82,45,37,1,1,0.6434
SIM0778,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Dbart,,Golden State Warriors,Indiana Pacers,82,82,27,37,2,0,0.5457
SIM0779,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,,Dbart,,Los Angeles Clippers,Boston Celtics,83,82,40,41,2,0,0.6857
SIM0780,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,,Jackson,,Milwaukee Bucks,Portland Trail Blazers,81,78,37,38,2,0,0.2097
SIM0781,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Max,,Indiana Pacers,Denver Nuggets,82,83,40,45,2,0,0.5341
SIM0782,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,,Jackson,,Milwaukee Bucks,Minnesota Timberwolves,81,82,43,27,1,1,0.3981
SIM0783,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Dbart,,Oklahoma City Thunder,Denver Nuggets,85,83,37,40,2,0,0.6555
SIM0784,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,,Jackson,,New York Knicks,Miami Heat,84,80,39,53,2,0,0.2176
SIM0785,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Ben,,Charlotte Hornets,Cleveland Cavaliers,78,83,32,39,2,0,0.2755
SIM0786,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Jackson,,Los Angeles Clippers,Brooklyn Nets,83,75,33,34,2,0,0.3674
SIM0787,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Ryan,,Cleveland Cavaliers,Houston Rockets,83,83,34,43,2,0,0.6755
SIM0788,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Ryan,,Detroit Pistons,Golden State Warriors,82,82,35,46,2,0,0.4543
SIM0789,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Ben,,New Orleans Pelicans,Washington Wizards,78,75,25,39,2,0,0.3989
SIM0790,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Paul,,New York Knicks,Oklahoma City Thunder,84,85,53,27,1,1,0.6652
SIM0791,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Ryan,,Chicago Bulls,Indiana Pacers,78,82,28,41,2,0,0.5449
SIM0792,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Dbart,,Sacramento Kings,Chicago Bulls,79,78,35,12,1,1,0.5572
SIM0793,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,,Ben,,Milwaukee Bucks,Orlando Magic,81,81,45,48,2,0,0.4093
SIM0794,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Sam,,Boston Celtics,Minnesota Timberwolves,82,82,43,41,1,1,0.3245
SIM0795,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,,Corwin,,Washington Wizards,Utah Jazz,75,76,43,30,1,1,0.7047
SIM0796,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Brian,,Detroit Pistons,Toronto Raptors,82,79,46,45,1,1,0.8329
SIM0797,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Max,,Philadelphia 76ers,Atlanta Hawks,81,80,18,48,2,0,0.3348
SIM0798,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,,Jackson,,Detroit Pistons,New York Knicks,82,84,21,22,2,0,0.3044
SIM0799,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Brian,,Houston Rockets,Toronto Raptors,83,79,33,32,1,1,0.6349
SIM0800,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Ryan,,Orlando Magic,San Antonio Spurs,81,82,34,28,1,1,0.5793
